Technology,ISORTO,Plant Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Short-duration batteries,PJM,80840,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80841,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80842,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80843,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80844,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80845,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80846,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80847,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80848,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80849,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80850,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80851,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80852,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80853,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80854,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80855,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80856,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80857,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80858,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80859,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80860,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80861,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80862,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80863,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80864,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80865,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80866,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80867,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80868,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80869,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80870,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80871,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80872,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80873,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80874,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80875,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80876,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80877,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80878,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80879,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80880,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80881,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80882,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80883,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80884,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80885,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80886,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80887,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80888,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80889,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80890,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80891,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80892,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80893,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80894,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Short-duration batteries,PJM,80895,11.48709677419355,45.9483870967742,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81740,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81741,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81742,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81743,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81744,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81745,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81746,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81747,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81748,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81749,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81750,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81751,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81752,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81753,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81754,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81755,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81756,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81757,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81758,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81759,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81760,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81761,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81762,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81763,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81764,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81765,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81766,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81767,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81768,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81769,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81770,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81771,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81772,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81773,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81774,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81775,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81776,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81777,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81778,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81779,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81780,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
Long-duration batteries,PJM,81781,30.0,240.0,41.7678,-88.8867,0.0, ,0.0,0.0
